"name_in_edition"
"JAMES V [COE] // James V [CWE] // James V of Scotland [ALLEN]"
"Gregor REISCH [COE] // Gregor Reisch [CWE] // Reisch, Gregory [ALLEN]"
"Balthasar MERKLIN [COE] // Balthasar Merklin [CWE] // Mercklin, Balthasar [ALLEN]"
"John LONGLAND [COE] // John Longland [CWE] // Longlond, John [ALLEN]"
"Girolamo ALEANDRO [COE] // Girolamo Aleandro [CWE] // Aleander, Jerome [ALLEN]"
"Martin LUTHER [COE] // Martin Luther [CWE] // Luther, Martin [ALLEN]"
"Maximilianus TRANSSILVANUS [COE] // Maximilianus Transsilvanus [CWE] // Transsylvanus, Maximilianus [ALLEN]"
"Guillaume BUDÉ [COE] // Guillaume Budé [CWE] // Budaeus, Guilhelmus (Budé, Guillaume) [ALLEN]"
"Antoine BRUGNARD [COE] // Antoine Brugnard [CWE] // Brugnarius, Antonius [ALLEN]"
"Hermann von NEUENAHR [COE] // Hermann, Graf von Neu / Hermann von Neuenahr [CWE] // Neuenahr, Hermann Count of (Neaetius, de Nova Aquila, Nuenarius) [ALLEN]"
"Jan OEM van Wijngaarden [COE] // Jan Oem [CWE] // Oem, John [ALLEN]"
"Mercurino Arborio di GATTINARA [COE] // Mercurino Gattinara [CWE] // Gattinara, Mercurino [ALLEN]"
"Simon PISTORIS [COE] // Simon Pistoris [CWE] // Pistorius, Simon [ALLEN]"
"Agostino STEUCO [COE] // Agostino Steuco [CWE] // Steuchus Eugubinus, Augustinus [ALLEN]"
"Seweryn BONER [COE] // Seweryn Boner [CWE] // Boner, Severinus [ALLEN]"
"Tiedemann GIESE [COE] // Tiedemann Giese [CWE] // Giese, Tiedemann [ALLEN]"
"Johann von BOTZHEIM [COE] // Johann von Botzheim [CWE] // Botzheim, Johann [ALLEN]"
"Josse BADE [COE] // Josse Bade [CWE] // Bade, Josse [ALLEN]"
"Antonius CLAVA [COE] // Antonius Clava [CWE] // Clava, Antonius [ALLEN]"
"Luigi MARLIANO [COE] // Luigi Marliano [CWE] // Marlianus, Aloysius or Lodovicus [ALLEN]"
"Antoine PAPIN [COE] // Antoine Papin [CWE] // Papinius, Antony [ALLEN]"
"Ambrogio LEONI [COE] // Ambrogio Leoni [CWE] // Leo, Ambrose [ALLEN]"
"Christoph von UTENHEIM [COE] // Christoph von Utenheim [CWE] // Utenheim, Christopher of [ALLEN]"
"Jacques LEFÈVRE d'Etaples [COE] // Jacques Lefèvre d'Etaples [CWE] // Faber Stapulensis, Jacobus [ALLEN]"
"Alonso FERNÁNDEZ de Madrid [COE] // Alonso Fernández de Madrid [CWE] // Fernandez, Alfonso [ALLEN]"
"Jan ANTONIN [COE] // Jan Antonin [CWE] // John Antoninus [ALLEN]"
"Johannes de MOLENDINO [COE] // Jean Moliner / Johannes de Molendino [CWE] // Molendino, John de (Molendinus, Molinaris, Molanus) [ALLEN]"
"Thiébaut BIÉTRY [COE] // Thiébaut Biétry [CWE] // Bietricius, Theobaldus [ALLEN]"
"Bruno AMERBACH [COE] // Bruno Amerbach [CWE] // Amberbach, Bruno [ALLEN]"
"Pope LEO X [COE] // Leo X / Giovanni de' Medici [CWE] // Leo X, Pope [ALLEN]"
"Joost SASBOUT [COE] // Joost Sasbout [CWE] // Sasbout, Jodocus [ALLEN]"
"Cornelis de SCHEPPER [COE] // Cornelis de Schepper [CWE] // Scepperus, Cornelius [ALLEN]"
"Bonifacius AMERBACH [COE] // Bonifacius Amerbach [CWE] // Amerbach, Boniface [ALLEN]"
"Willibald PIRCKHEIMER [COE] // Willibald Pirckheimer [CWE] // Pirckheimer, Willibald [ALLEN]"
"Viglius ZUICHEMUS [COE] // Viglius Zuichemus [CWE] // Zuichemus, Viglius [ALLEN]"
"Anton FUGGER [COE] // Anton Fugger [CWE] // Fugger, Anton [ALLEN]"
"Jakob ZIEGLER [COE] // Jakob Ziegler [CWE] // Ziegler, Jakob (Landavus Bavarus) [ALLEN]"
"George, duke of SAXONY [COE] // Duke George of Saxony [CWE] // George of Saxony, Duke [ALLEN]"
