"Names of correspondents who received letters from Erasmus but did not write to him"
"Thomas HALSEY [COE] // Thomas Halsey [CWE] // Halsey, Thomas [ALLEN]"
"Thomas LINACRE [COE] // Thomas Linacre [CWE] // Linacre, Thomas [ALLEN]"
"Thomas PARCIUS [COE] // Thomas Parcius [CWE] // Parcius, Thomas [ALLEN]"
"Thomas RUTHALL [COE] // Thomas Ruthall [CWE] // Ruthall, Thomas [ALLEN]"
"Thomas WOLSEY [COE] // Thomas Wolsey [CWE] // Wolsey, Thomas [ALLEN]"
"Tommaso de Vio, Cardinal CAJETANUS [COE] // Tommaso de Vio, Cardinal Cajetanus [CWE] // Vio, Tommaso de (Caietano) [ALLEN]"
"Tranquillus ANDRONICUS Parthenius [COE] // Tranquillus Andronicus Parthenius [CWE] // Andronicus, Tranquillus [ALLEN]"
"Valentin FURSTER [COE] // Valentin Furster [CWE] // Furster, Valentin [ALLEN]"
"Vincent CORNELISSEN van Mierop [COE] // Vincent Cornelissen van Mierop [CWE] // Cornelissen, Vincent [ALLEN]"
"Vincentius THEODERICI [COE] // Vincentius Theoderici [CWE] // Theodorici, Vincentius (Bucenta) [ALLEN]"
"Walter RUYS [COE] // Walter Ruys [CWE] // Ruys, Walter [ALLEN]"
"Wilhelm von ISENBURG [COE] // Wilhelm of Isenburg [CWE] // Isenburg, William, Count of [ALLEN]"
"Willem BIBAUT [COE] // Willem Bibaut [CWE] // Bibaucius, William [ALLEN]"
"Willem BOLLART [COE] // Willem Bollart [CWE] // Bollart, William [ALLEN]"
"Willem FREDERIKS [COE] // Willem Frederiks [CWE] // Frederici, William [ALLEN]"
"William BURBANK [COE] // William Burbank [CWE] // Burbank, William [ALLEN]"
"William DANCASTER [COE] // William Dancaster [CWE] // Dancaster, William [ALLEN]"
"William GONNELL [COE] // William Gonnell [CWE] // Gonell, William [ALLEN]"
"William THALE [COE] // William Thale [CWE] // Thale, William [ALLEN]"
"Wolfgang Andreas REM [COE] // Wolfgang Andreas Rem [CWE] // Rem, Wolfgang [ALLEN]"
"Wolfgang LACHNER [COE] // Wolfgang Lachner [CWE] // Lachner, Wolfgang [ALLEN]"
"[A Friend] [COE] // A Friend [CWE] // Friend, A [ALLEN]"
"[A Man of Lübeck] [COE] // A man of Lübeck [CWE] // A man of Lübeck [ALLEN]"
"[A Member of the Louvain Faculty of Theology] [COE] // A Member of the Louvain Faculty of Theology [CWE]"
"[A Monk] [COE] // A Monk [CWE] // A Monk [ALLEN]"
"[A Patron] [COE] // A Patron, perhaps in The Hague [CWE] // ? [ALLEN]"
"[A Physician] [COE] // A Physician [CWE] // A Physician [ALLEN]"
"[An Unsuccessful Candidate for the Latin Chair] [COE] // An Unsuccessful Candidate for the Latin Chair [CWE]"
"[Chapter of Metz Cathedral] [COE] // Chapter of Metz Cathedral [CWE] // Metz, Chapter [ALLEN]"
"[Collegium Trilingue] [COE] // Collegium Trilingue [CWE] // Busleiden's College [ALLEN]"
"[Faculty of Theology at Paris] [COE] // The Faculty of Theology of Paris [CWE] // Paris Theologians [ALLEN]"
"[Franciscans] [COE] // Franciscans [CWE] // Franciscans [ALLEN]"
"[Magistrates of Strasbourg] [COE] // Magistrates of Strasbourg [CWE] // Strasburg, Magistrates [ALLEN]"
"[not included in COE] // ? [CWE] // Unnamed Person [ALLEN]"
"[not included in COE] // Senate of Besançon [CWE] // Besançon, Senate of [ALLEN]"
"[Nuns of Cologne] [COE] // Nuns of Cologne [CWE] // Cologne, Nuns [ALLEN]"
"[Nuns of Denny] [COE] // Nuns of Denney [CWE] // Denny, Nuns of [ALLEN]"
"[Parlement of Paris] [COE] // The Parlement of Paris [CWE] // Paris Parliament [ALLEN]"
"[Swiss Confederation] [COE] // The Swiss Confederation [CWE] // Swiss Confederacy [ALLEN]"
"[Theologians of Louvain] [COE] // The Theologians of Louvain [CWE] // Louvain, Theologians [ALLEN]"
"[Town Council of Basel] [COE] // The Town Council of Basel [CWE] // Basle Town Council [ALLEN]"
"[Town Council of Zurich] [COE] // The Town Council of Zürich [CWE] // Zurich Town Council [ALLEN]"
