"letters_id","sender_id","recipient_id","send_date_computable1","source_loc_id","SourceLAT","SourceLNG","target_loc_id","TargetLAT","TargetLNG","GEOM"
"era_cwe_623","763f4d64-dffb-40eb-bc45-2fde4992223e","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1517-08-19","london_GB_gid_2643743","51.50853","-0.12574","leuven_BE_gid_2792482","50.87959","4.70093","LINESTRING (-0.12574 51.50853, 4.70093 50.87959)"
"era_cwe_683","763f4d64-dffb-40eb-bc45-2fde4992223e","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1517-10-07","calais_FR_gid_3029162","50.95194","1.85635","leuven_BE_gid_2792482","50.87959","4.70093","LINESTRING (1.85635 50.95194, 4.70093 50.87959)"
"era_cwe_688","763f4d64-dffb-40eb-bc45-2fde4992223e","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1517-10-25","calais_FR_gid_3029162","50.95194","1.85635","leuven_BE_gid_2792482","50.87959","4.70093","LINESTRING (1.85635 50.95194, 4.70093 50.87959)"
"era_cwe_706","763f4d64-dffb-40eb-bc45-2fde4992223e","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1517-11-05","calais_FR_gid_3029162","50.95194","1.85635","leuven_BE_gid_2792482","50.87959","4.70093","LINESTRING (1.85635 50.95194, 4.70093 50.87959)"
"era_cwe_907","763f4d64-dffb-40eb-bc45-2fde4992223e","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1518-01-01","london_GB_gid_2643743","51.50853","-0.12574","leuven_BE_gid_2792482","50.87959","4.70093","LINESTRING (-0.12574 51.50853, 4.70093 50.87959)"
"era_cwe_1360","fca3ef2d-681d-49ff-b700-1929e91f81a1","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1523-04-21","konstanz_DE_gid_2885679","47.66033","9.17582","basel_CH_gid_2661604","47.5584","7.57327","LINESTRING (9.17582 47.66033, 7.57327 47.5584)"
"era_cwe_1595","fca3ef2d-681d-49ff-b700-1929e91f81a1","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1525-08-23","padova_IT_gid_3171728","45.40797","11.88586","basel_CH_gid_2661604","47.5584","7.57327","LINESTRING (11.88586 45.40797, 7.57327 47.5584)"
"era_cwe_431","fca3ef2d-681d-49ff-b700-1929e91f81a1","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1516-06-28","london_GB_gid_2643743","51.50853","-0.12574","antwerpen_BE_gid_2803138","51.21989","4.40346","LINESTRING (-0.12574 51.50853, 4.40346 51.21989)"
"era_cwe_664","fca3ef2d-681d-49ff-b700-1929e91f81a1","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1517-09-15","paris_FR_gid_2988507","48.85341","2.3488","leuven_BE_gid_2792482","50.87959","4.70093","LINESTRING (2.3488 48.85341, 4.70093 50.87959)"
"era_cwe_2240","968b6cc9-aee2-446a-a3e1-665fb91f4aab","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1529-12-07","vic_sur_seille_FR_gid_2969364","48.78204","6.53081","freiburg_DE_gid_2925177","47.9959","7.85222","LINESTRING (6.53081 48.78204, 7.85222 47.9959)"
"era_cwe_1511","96a63010-6201-4f01-a82f-e6108cb30f08","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1524-11-06","rome_IT_gid_3169070","41.89193","12.51133","basel_CH_gid_2661604","47.5584","7.57327","LINESTRING (12.51133 41.89193, 7.57327 47.5584)"
"era_cwe_2074","96a63010-6201-4f01-a82f-e6108cb30f08","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1528-11-20","carpentras_FR_gid_3028542","44.05","5.05","basel_CH_gid_2661604","47.5584","7.57327","LINESTRING (5.05 44.05, 7.57327 47.5584)"
"era_cwe_2272","96a63010-6201-4f01-a82f-e6108cb30f08","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1530-02-12","carpentras_FR_gid_3028542","44.05","5.05","freiburg_DE_gid_2925177","47.9959","7.85222","LINESTRING (5.05 44.05, 7.85222 47.9959)"
"era_cwe_2385","96a63010-6201-4f01-a82f-e6108cb30f08","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1530-09-17","carpentras_FR_gid_3028542","44.05","5.05","freiburg_DE_gid_2925177","47.9959","7.85222","LINESTRING (5.05 44.05, 7.85222 47.9959)"
"era_cwe_2648","96a63010-6201-4f01-a82f-e6108cb30f08","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1532-05-08","carpentras_FR_gid_3028542","44.05","5.05","freiburg_DE_gid_2925177","47.9959","7.85222","LINESTRING (5.05 44.05, 7.85222 47.9959)"
