"letters_id","sender_id","recipient_id","send_date_computable1","source_loc_id","SourceLAT","SourceLNG","target_loc_id","TargetLAT","TargetLNG","GEOM"
"wpirck_bw_1017","kreber_leonhard_viaf_unknown","pirckheimer_willibald_viaf_27173507","1526-03-09","graz_AT_gid_2778067","47.06667","15.45","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (15.45 47.06667 , 11.07752 49.45421) |wpirck_bw_1017"
"wpirck_bw_1018","winzerer_kaspar_viaf_121673923","pirckheimer_willibald_viaf_27173507","1526-03-12","bad_tölz_DE_gid_2953324","47.76111","11.5589","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.5589 47.76111 , 11.07752 49.45421) |wpirck_bw_1018"
"wpirck_bw_1019","billicanus_theobald_viaf_54939371","pirckheimer_willibald_viaf_27173507","1526-03-18","nördlingen_DE_gid_2861914","48.85122","10.48868","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.48868 48.85122 , 11.07752 49.45421) |wpirck_bw_1019"
"wpirck_bw_102","murr_eufemia_von_viaf_37687141","pirckheimer_willibald_viaf_27173507","1506-03-02","bergen_abbey_DE_gid_unknown","48.73218","11.18709","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.18709 48.73218 , 11.07752 49.45421) |wpirck_bw_102"
"wpirck_bw_1020","schöner_johannes_viaf_41849693","pirckheimer_willibald_viaf_27173507","1526-03-19","bamberg_DE_gid_2952984","49.89873","10.90067","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.90067 49.89873 , 11.07752 49.45421) |wpirck_bw_1020"
"wpirck_bw_1021","schwarzenberg_johann_von_viaf_41987336","pirckheimer_willibald_viaf_27173507","1526-03-20","schloss_schwarzenberg_bei_scheinfeld_DE_gid_unknown","49.672","10.47555","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.47555 49.672 , 11.07752 49.45421) |wpirck_bw_1021"
"wpirck_bw_1022","pirckheimer_klara_viaf_11044869","pirckheimer_willibald_viaf_27173507","1526-04-01","nürnberg_klarissenkloster_st_klara_DE_gid_unknown","49.448611","11.079444","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.079444 49.448611 , 11.07752 49.45421) |wpirck_bw_1022"
"wpirck_bw_1023","schöner_johannes_viaf_41849693","pirckheimer_willibald_viaf_27173507","1526-04-11","bamberg_DE_gid_2952984","49.89873","10.90067","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.90067 49.89873 , 11.07752 49.45421) |wpirck_bw_1023"
"wpirck_bw_1024","oecolampadius_johann_viaf_56634092","pirckheimer_willibald_viaf_27173507","1526-04-13","basel_CH_gid_2661604","47.5584","7.57327","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (7.57327 47.5584 , 11.07752 49.45421) |wpirck_bw_1024"
"wpirck_bw_1025","montanus_jakob_viaf_52459266","pirckheimer_willibald_viaf_27173507","1526-04-23","herford_DE_gid_2906121","52.11457","8.67343","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (8.67343 52.11457 , 11.07752 49.45421) |wpirck_bw_1025"
"wpirck_bw_1026","laeus_johannes_viaf_uncertain","pirckheimer_willibald_viaf_27173507","1526-04-22","augsburg_DE_gid_2954172","48.37154","10.89851","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.89851 48.37154 , 11.07752 49.45421) |wpirck_bw_1026"
"wpirck_bw_1026a","rhegius_urbanus_viaf_17232588","pirckheimer_willibald_viaf_27173507","1526-04-24","augsburg_DE_gid_2954172","48.37154","10.89851","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.89851 48.37154 , 11.07752 49.45421) |wpirck_bw_1026a"
"wpirck_bw_1027","straub_hans_viaf_unknown","pirckheimer_willibald_viaf_27173507","1526-04-25","augsburg_DE_gid_2954172","48.37154","10.89851","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.89851 48.37154 , 11.07752 49.45421) |wpirck_bw_1027"
"wpirck_bw_1028","malon_gabriel_de_viaf_unknown","pirckheimer_willibald_viaf_27173507","1526-04-26","vienna_AT_gid_2761369","48.20849","16.37208","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (16.37208 48.20849 , 11.07752 49.45421) |wpirck_bw_1028"
"wpirck_bw_1029","bild_veit_viaf_42582972","pirckheimer_willibald_viaf_27173507","1526-04-30","augsburg_DE_gid_2954172","48.37154","10.89851","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.89851 48.37154 , 11.07752 49.45421) |wpirck_bw_1029"
"wpirck_bw_1030","geuder_sebald_viaf_unknown","pirckheimer_willibald_viaf_27173507","1526-05-12","sevilla_ES_gid_2510911","37.38283","-5.97317","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (-5.97317 37.38283 , 11.07752 49.45421) |wpirck_bw_1030"
"wpirck_bw_1031","geuder_georg_viaf_uncertain","pirckheimer_willibald_viaf_27173507","1526-05-14","sevilla_ES_gid_2510911","37.38283","-5.97317","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (-5.97317 37.38283 , 11.07752 49.45421) |wpirck_bw_1031"
"wpirck_bw_1032","schöner_johannes_viaf_41849693","pirckheimer_willibald_viaf_27173507","1526-05-18","bamberg_DE_gid_2952984","49.89873","10.90067","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.90067 49.89873 , 11.07752 49.45421) |wpirck_bw_1032"
"wpirck_bw_1033","schöner_johannes_viaf_41849693","pirckheimer_willibald_viaf_27173507","1526-06-03","bamberg_DE_gid_2952984","49.89873","10.90067","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.90067 49.89873 , 11.07752 49.45421) |wpirck_bw_1033"
"wpirck_bw_1035","pirckheimer_sabina_viaf_100506400","pirckheimer_willibald_viaf_27173507","1526-06-10","bergen_abbey_DE_gid_unknown","48.73218","11.18709","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.18709 48.73218 , 11.07752 49.45421) |wpirck_bw_1035"
"wpirck_bw_1036","oecolampadius_johann_viaf_56634092","pirckheimer_willibald_viaf_27173507","1526-01-01","basel_CH_gid_2661604","47.5584","7.57327","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (7.57327 47.5584 , 11.07752 49.45421) |wpirck_bw_1036"
"wpirck_bw_1038","geuder_georg_viaf_uncertain","pirckheimer_willibald_viaf_27173507","1526-06-29","granada_ES_gid_2517117","37.18817","-3.60667","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (-3.60667 37.18817 , 11.07752 49.45421) |wpirck_bw_1038"
"wpirck_bw_1039","hessus_helius_eobanus_viaf_71412338","pirckheimer_willibald_viaf_27173507","1526-07-07","nürnberg_DE_gid_2861650","49.45421","11.07752","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.07752 49.45421 , 11.07752 49.45421) |wpirck_bw_1039"
"wpirck_bw_103ck1","pirckheimer_sabina_viaf_100506400","pirckheimer_willibald_viaf_27173507","1506-03-02","bergen_abbey_DE_gid_unknown","48.73218","11.18709","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.18709 48.73218 , 11.07752 49.45421) |wpirck_bw_103ck1"
"wpirck_bw_104","dürer_albrecht_viaf_54146999","pirckheimer_willibald_viaf_27173507","1506-03-08","venice_IT_gid_3164603","45.43713","12.33265","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (12.33265 45.43713 , 11.07752 49.45421) |wpirck_bw_104"
"wpirck_bw_1040","pirckheimer_katharina_die_jüngere_viaf_unknown","pirckheimer_willibald_viaf_27173507","1526-07-08","nürnberg_klarissenkloster_st_klara_DE_gid_unknown","49.448611","11.079444","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.079444 49.448611 , 11.07752 49.45421) |wpirck_bw_1040"
"wpirck_bw_1041","tannberger_wolfgang_viaf_81734707","pirckheimer_willibald_viaf_27173507","1526-07-12","passau_DE_gid_2855328","48.5665","13.43122","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (13.43122 48.5665 , 11.07752 49.45421) |wpirck_bw_1041"
"wpirck_bw_1042","schöner_johannes_viaf_41849693","pirckheimer_willibald_viaf_27173507","1526-07-12","bamberg_DE_gid_2952984","49.89873","10.90067","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.90067 49.89873 , 11.07752 49.45421) |wpirck_bw_1042"
"wpirck_bw_1043","geuder_sebald_viaf_unknown","pirckheimer_willibald_viaf_27173507","1526-07-15","granada_ES_gid_2517117","37.18817","-3.60667","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (-3.60667 37.18817 , 11.07752 49.45421) |wpirck_bw_1043"
