"Source","Target"
"basel_CH_gid_2661604","houtem_BE_gid_2795269"
"basel_CH_gid_2661604","rome_IT_gid_3169070"
"tournehem_sur_la_hem_FR_gid_2972235","orléans_FR_gid_2989317"
"basel_CH_gid_2661604","venice_IT_gid_3164603"
"basel_CH_gid_2661604","kraków_PL_gid_3094802"
"basel_CH_gid_2661604","paris_FR_gid_2988507"
"basel_CH_gid_2661604","paris_FR_gid_2988507"
"basel_CH_gid_2661604","paris_FR_gid_2988507"
"tournehem_sur_la_hem_FR_gid_2972235","orléans_FR_gid_2989317"
"basel_CH_gid_2661604","paris_FR_gid_2988507"
"basel_CH_gid_2661604","paris_FR_gid_2988507"
"basel_CH_gid_2661604","kraków_PL_gid_3094802"
"basel_CH_gid_2661604","nürnberg_DE_gid_2861650"
"basel_CH_gid_2661604","rome_IT_gid_3169070"
"basel_CH_gid_2661604","rome_IT_gid_3169070"
"basel_CH_gid_2661604","london_GB_gid_2643743"
"basel_CH_gid_2661604","leuven_BE_gid_2792482"
"tournehem_sur_la_hem_FR_gid_2972235","saint_omer_FR_gid_2977845"
